t,component-1,component-2,sos
0.1,0.0,0.0,0.0
0.15991983967935872,2.108781616677174e-07,1.4290139877304874e-06,1.6398921493982037e-06
0.21983967935871745,7.406145069942638e-07,4.986869846662893e-06,5.727484353657151e-06
0.27975951903807617,1.460254164978659e-06,9.76225118534762e-06,1.122250535032626e-05
0.3396793587174349,2.270789685965547e-06,1.5059826919791484e-05,1.7330616605756995e-05
0.3995991983967936,3.098602944544334e-06,2.0368279722191392e-05,2.3466882666735697e-05
0.45951903807615235,3.8913008708684784e-06,2.5330916141108607e-05,2.9222217011977015e-05
0.519438877755511,4.613945010348683e-06,2.9718858440542767e-05,3.4332803450891466e-05
0.5793587174348698,5.2456749118537e-06,3.340681810781248e-05,3.865249301966615e-05
0.6392785571142284,5.776725344265082e-06,3.635145106641335e-05,4.212817641067823e-05
0.6991983967935872,6.205837341502677e-06,3.857229457946957e-05,4.4778131920972244e-05
0.7591182364729459,6.53806307594785e-06,4.01352858435731e-05,4.667334891952112e-05
0.8190380761523046,6.782964560300642e-06,4.1138862274905244e-05,4.792182683520613e-05
0.8789579158316633,6.953206177859387e-06,4.170264348903651e-05,4.8655849666895856e-05
0.938877755511022,7.063541041227699e-06,4.1958694972490946e-05,4.902223601371872e-05
0.9987975951903807,7.130191179442849e-06,4.204537344624109e-05,4.9175564625683884e-05
1.0587174348697395,0.07567452385013877,0.07601950761369616,0.15169403146383492
1.1186372745490982,0.1598679622720457,0.1575396552325233,0.3174076175045683
1.178557114228457,0.20968377300702618,0.22006808633810382,0.4297518593451307
1.2384769539078158,0.2687266953046242,0.26459323232661286,0.5333199276312338
1.2983967935871745,0.3347060796276097,0.3152363329269774,0.6499424125545884
1.358316633266533,0.3953069424659282,0.3729309019931125,0.7682378444590424
1.4182364729458918,0.4450802843097308,0.424880892665887,0.8699611769756224
1.4781563126252506,0.4825404090991975,0.4647786042826635,0.9473190133818618
1.5380761523046094,0.5085315407078721,0.4923936170434026,1.000925157751274
1.5979959919839681,0.52534406901389,0.5101419603335385,1.0354860293474313
1.6579158316633267,0.535628795714062,0.5209429233337498,1.0565717190478046
1.7178356713426854,0.541659620858865,0.527258423935281,1.0689180447941404
1.7777555110220442,0.545088907327404,0.5308451712121347,1.075934078539539
1.837675350701403,0.5469957328538771,0.5328403363626749,1.0798360692165498
1.8975951903807615,0.5480396587953241,0.5339341019554424,1.081973760750767
1.9575150300601203,0.5486053299688459,0.534528253789925,1.083133583758771
2.017434869739479,0.5082629963313778,0.4938975530931618,1.002160549424536
2.0773547094188376,0.28456982350930327,0.277968208853963,0.5625380323632676
2.1372745490981964,0.2821713024338736,0.2771329026449236,0.5593042050787993
2.197194388777555,0.3367685597959333,0.34515592948990925,0.6819244892858409
2.257114228456914,0.39180290657575123,0.393375875842321,0.7851787824180698
2.3170340681362727,0.46014378803720685,0.45664072007846634,0.9167845081156771
2.3769539078156314,0.5173518570130236,0.51988942065195,1.0372412776649724
2.43687374749499,0.5840193064420891,0.5773115353546027,1.1613308417966832
2.496793587174349,0.6455139793938024,0.6281028025906592,1.2736167819844653
2.5567134268537077,0.6946322589202422,0.6769405235576517,1.3715727824778985
2.616633266533066,0.7518327222175909,0.7396956891727225,1.491528411390308
2.676553106212425,0.815386526167373,0.8026308008286267,1.6180173269959863
2.7364729458917836,0.8757139486467395,0.8605358499465108,1.7362497985932537
2.7963927855711423,0.9265305248260644,0.9090192366508248,1.8355497614768899
2.856312625250501,0.9664242872933979,0.946116540919855,1.9125408282132517
2.91623246492986,0.9957009934472859,0.9724728555321628,1.9681738489794545
2.9761523046092186,1.0158491098556297,0.9900907248714637,2.0059398347270974
3.0360721442885774,0.8891902676268846,0.8632986504411392,1.752488918068026
3.095991983967936,0.639158217876764,0.6279057477233633,1.267063965600126
3.1559118236472945,0.5600010912564746,0.5546223026594239,1.114623393915899
3.2158316633266533,0.5832472570688235,0.5780395609006967,1.161286817969519
3.275751503006012,0.6222859087348964,0.616288203725815,1.238574112460711
3.335671342685371,0.6420678620188145,0.6411456315152883,1.283213493534109
3.3955911823647296,0.6845810036908841,0.6903202544543345,1.3749012581452238
3.4555110220440883,0.724520998589931,0.7226758314426988,1.447196830032628
3.515430861723447,0.7551042010887193,0.7516694526952269,1.5067736537839478
3.575350701402806,0.798585779526256,0.7881587911352624,1.5867445706615275
3.6352705410821646,0.8323915901685294,0.8125926124464886,1.6449842026150185
3.695190380761523,0.8663781072577427,0.8515428006580609,1.7179209079158073
3.7551102204408817,0.922676730721326,0.9052883862762064,1.8279651169975362
3.8150300601202405,0.9907572449843548,0.9664443087180838,1.957201553702434
3.8749498997995993,1.0430611551140228,1.0210408939295776,2.0641020490436017
3.934869739478958,1.1000712929214214,1.08698771800838,2.187059010929783
3.994789579158317,1.1623567598733424,1.1528307617097409,2.315187521583089
4.0547094188376755,1.0855975178390094,1.0696784396632728,2.1552759575022926
4.114629258517033,0.9330593774104433,0.9130475599030414,1.8461069373134829
4.174549098196392,0.8631462104526494,0.8424648584472654,1.7056110688999193
4.234468937875751,0.8255906628494974,0.8154487063486935,1.641039369198186
4.29438877755511,0.8325794501981916,0.8314937371636428,1.664073187361835
4.3543086172344685,0.8654182897319279,0.8621568606106733,1.727575150342595
4.414228456913827,0.8994062213997605,0.9012418087012044,1.8006480301009706
4.474148296593186,0.9199182832885504,0.9218032808724969,1.8417215641610498
4.534068136272545,0.9325452923575848,0.9372471761993533,1.8697924685569314
4.593987975951904,0.959295063856056,0.9583977745053558,1.91769283836141
4.653907815631262,0.969010784926974,0.9640950509911592,1.9331058359181406
4.713827655310621,0.9885478159943912,0.9931735408964343,1.981721356890821
4.77374749498998,1.0117773881013548,1.0077919933227473,2.0195693814241107
4.833667334669339,1.0409342705148208,1.0320761256862427,2.073010396201052
4.893587174348697,1.066316837801716,1.05619158106935,2.1225084188710612
4.953507014028056,1.1055334101099938,1.0999332499108894,2.2054666600208725
5.013426853707415,1.1598128431032277,1.158589298772925,2.3184021418761476
5.073346693386773,1.1659450626323475,1.1598140579617982,2.3257591205941304
5.133266533066132,1.1321844046916258,1.1182635729605417,2.25044797765217
5.19318637274549,1.086480934381432,1.0749289887796638,2.1614099231610924
5.253106212424849,1.061343559977036,1.0483044408002458,2.10964800077729
5.313026052104208,1.046607604195541,1.0432192585197122,2.08982686271526
5.372945891783567,1.0656916137889636,1.0637955488161817,2.129487162605151
5.432865731462925,1.0894948662352428,1.090546271778381,2.1800411380136264
5.492785571142284,1.1086764222433516,1.1143644426050119,2.2230408648483606
5.552705410821643,1.1193357340865595,1.1213918958404334,2.2407276299270045
5.612625250501002,1.1394353826827315,1.1427084945256387,2.2821438772083615
5.6725450901803605,1.1476671031222685,1.1501834929189538,2.2978505960412234
5.732464929859719,1.1582992909191996,1.1589659839905722,2.3172652749097784
5.792384769539078,1.1716980552998792,1.16861067839556,2.3403087336954354
5.852304609218437,1.1839989880297639,1.1765067184447242,2.3605057064744908
5.9122244488977955,1.1941876929323652,1.1893725059681026,2.383560198900463
5.972144288577154,1.2018190233719914,1.1982685249058584,2.4000875482778437
6.032064128256513,1.2173390586714792,1.2218094603594984,2.439148519030979
6.091983967935872,1.24142761631461,1.2416465437799042,2.483074160094523
6.15190380761523,1.2441255813059795,1.2489797167488086,2.4931052980547856
6.2118236472945885,1.2394543711438524,1.2291386614278978,2.4685930325717425
6.271743486973947,1.2250994891494316,1.218812717915848,2.4439122070652837
6.331663326653306,1.2171062088902795,1.2152915077173283,2.432397716607599
6.391583166332665,1.2206972723906448,1.217706510360226,2.4384037827508656
6.4515030060120235,1.237095613597022,1.2352081130197314,2.472303726616752
6.511422845691382,1.2511326450129772,1.2514101873657602,2.5025428323787553
6.571342685370741,1.2517554236991735,1.267916913683009,2.5196723373821945
6.6312625250501,1.2669832980647242,1.281034903986574,2.548018202051302
6.691182364729459,1.2807734142124925,1.3002870691441213,2.581060483356616
6.751102204408817,1.291047915786409,1.3121845263863356,2.603232442172758
6.811022044088176,1.2990184229823618,1.3082921806820214,2.607310603664378
6.870941883767535,1.3100894723745318,1.3148999543335453,2.6249894267080847
6.930861723446894,1.3223293081628646,1.3348001936026015,2.6571295017654446
6.990781563126252,1.3326002382584643,1.3360385633200156,2.6686388015784863
7.050701402805611,1.3244880667988732,1.3311211863359647,2.6556092531348097
7.11062124248497,1.3431690261174434,1.3406999156616506,2.683868941779118
7.170541082164329,1.3444505379263707,1.3526983759810336,2.6971489139074145
7.230460921843687,1.359369205376065,1.3535429219441544,2.712912127320225
7.290380761523045,1.355294456945948,1.3532605902474846,2.7085550471934288
7.350300601202404,1.3520278896962474,1.3494195754264877,2.7014474651227403
7.410220440881763,1.3611240087691705,1.3482521962018126,2.7093762049709773
7.470140280561122,1.3636422192130502,1.3551134727319105,2.718755691944965
7.53006012024048,1.3711439760969155,1.3747555174074353,2.7458994935043544
7.589979959919839,1.3728455612586792,1.3841844868736346,2.757030048132318
7.649899799599198,1.3749354377707608,1.392460058298464,2.76739549606924
7.709819639278557,1.3933924941523275,1.4031295312475185,2.796522025399861
7.7697394789579155,1.3977211895120931,1.4118974330484104,2.8096186225605093
7.829659318637274,1.4096702345311745,1.4243275296788616,2.8339977642100354
7.889579158316633,1.4181959923782392,1.4324594102148778,2.8506554025931243
7.949498997995992,1.4260570064101605,1.4338749082080193,2.8599319146181887
8.009418837675351,1.4304498040348335,1.4357187196159649,2.8661685236507983
8.06933867735471,1.4308952842781084,1.4383063266940619,2.869201610972147
8.129258517034067,1.4389848767725115,1.4409814769056901,2.8799663536782143
8.189178356713427,1.439492097228793,1.4442118451061474,2.883703942334929
8.249098196392785,1.445787832277788,1.4476255404549498,2.8934133727327342
8.309018036072144,1.4523662363834464,1.4513028712487137,2.903669107632163
8.368937875751502,1.4492111830737868,1.449207110789388,2.898418293863172
8.428857715430862,1.456117299623003,1.4492348017503112,2.905352101373302
8.48877755511022,1.4559093114559827,1.4472041271316904,2.903113438587674
8.54869739478958,1.4631237567305522,1.4600088444171517,2.9231326011476924
8.608617234468937,1.4704388558825783,1.4662406875158644,2.9366795433984447
8.668537074148297,1.465387682681947,1.4829319171474222,2.948319599829361
8.728456913827655,1.4801497612437335,1.488183630574175,2.968333391817914
8.788376753507015,1.4885430643695992,1.4966440344218004,2.9851870987913944
8.848296593186372,1.4985687873911606,1.5027747269805878,3.0013435143717517
8.90821643286573,1.503300990296029,1.5050216449319993,3.0083226352280166
8.96813627254509,1.508281723132827,1.515142818367948,3.023424541500783
9.028056112224448,1.5081935576226815,1.5186012720722153,3.0267948296948877
9.087975951903807,1.5082849571802608,1.51783739903799,3.0261223562182344
9.147895791583165,1.5064159041523293,1.5188282398512247,3.0252441440035462
9.207815631262525,1.5124559600327188,1.5216508089702927,3.034106769003012
9.267735470941883,1.5228638478487264,1.5281598243601129,3.0510236722088355
9.327655310621243,1.5266007564566548,1.5282511576763396,3.0548519141329895
9.3875751503006,1.5305389947199746,1.5301018453611046,3.060640840081075
9.44749498997996,1.533179729633295,1.5264583479525067,3.0596380775857965
9.507414829659318,1.5355086951199661,1.5257249530867265,3.061233648206685
9.567334669338678,1.537698687774376,1.5326932915768727,3.070391979351248
9.627254509018035,1.5346582380116538,1.5380476637797829,3.072705901791429
9.687174348697395,1.537049921870818,1.5430460263546022,3.0800959482254107
9.747094188376753,1.5460237338986207,1.5454452321516117,3.0914689660502153
9.807014028056113,1.5454122713602114,1.554602714835607,3.1000149861958066
9.86693386773547,1.554074540415897,1.55891689137847,3.1129914317943705
9.92685370741483,1.5538799541341382,1.5680511606437657,3.121931114777898
