t,component-1,component-2,sos
23.477555110220443,10.226374564236894,10.23504038542539,20.461414949662252
23.637675350701407,10.267617015509217,10.293406185944557,20.561023201453757
23.797795591182368,10.335979715327806,10.366152388045967,20.702132103373714
23.95791583166333,10.438648652630176,10.462848000088,20.9014966527182
24.118036072144292,10.47644490743557,10.497374251010559,20.973819158446155
24.278156312625253,10.534138398147286,10.55331128298063,21.087449681127822
24.438276553106217,10.598755216759232,10.581045769664067,21.17980098642326
24.598396793587177,10.647199921092067,10.657793747751368,21.3049936688434
24.758517034068138,10.690312598675604,10.735743403032751,21.42605600170838
24.918637274549102,10.765408911292749,10.822126332802672,21.58753524409535
25.078757515030063,10.834409059213218,10.854992930981588,21.68940199019475
25.238877755511027,10.87909042913985,10.913329633726093,21.79242006286599
25.398997995991987,10.918143670251135,10.953303844050078,21.871447514301188
25.559118236472948,11.00292290954061,10.984326182059775,21.987249091600404
25.71923847695391,11.042354592260786,11.022140629740395,22.06449522200118
25.879358717434872,11.065291834442128,11.075933735258328,22.141225569700428
26.039478957915836,11.142622419656933,11.196186279325719,22.338808698982675
26.199599198396797,11.209354905916332,11.240557007120076,22.4499119130364
26.359719438877757,11.264939399203419,11.284182108369258,22.54912150757276
26.51983967935872,11.307904234033733,11.342606816233232,22.65051105026698
26.679959919839682,11.395876425250048,11.394578427496235,22.790454852746297
26.840080160320646,11.430180837105668,11.407403103864956,22.837583940970585
27.000200400801607,11.466923692767082,11.491301383199524,22.958225075966652
27.160320641282567,11.532725295013085,11.588870998074121,23.12159629308719
27.32044088176353,11.574302750178788,11.601490204247819,23.17579295442661
27.48056112224449,11.65090394736673,11.633668649185823,23.28457259655251
27.640681362725456,11.686175977991537,11.697111975584416,23.383287953575955
27.800801603206416,11.754365668412108,11.741266277379875,23.49563194579202
27.960921843687377,11.752142592317268,11.755949540768116,23.508092133085338
28.12104208416834,11.788350157799451,11.801319314376704,23.589669472176222
28.2811623246493,11.867746360483785,11.89465669729198,23.762403057775842
28.441282565130265,11.930694305902758,11.936626368766483,23.867320674669315
28.601402805611226,11.996279326953811,12.010723345269065,24.007002672222796
28.761523046092186,12.053305591064555,12.060259424935206,24.113565015999725
28.92164328657315,12.086798118464426,12.074204834264991,24.16100295272941
29.08176352705411,12.08495779599468,12.124789857874314,24.20974765386882
29.241883767535075,12.122260603842806,12.180524806420788,24.302785410263574
29.402004008016036,12.166803450998264,12.221978447926912,24.388781898925146
29.562124248496996,12.218502708617327,12.259147478511638,24.477650187129033
29.72224448897796,12.302850896280226,12.34339191966048,24.646242815940692
29.88236472945892,12.339682872076633,12.373587603368064,24.713270475444673
30.042484969939885,12.360753926691823,12.372231158251529,24.73298508494328
30.202605210420845,12.415706108653357,12.414752555087096,24.83045866374032
30.362725450901806,12.459739366779159,12.506460861801722,24.966200228580878
30.52284569138277,12.476082383152406,12.546415261487446,25.022497644639795
30.68296593186373,12.529538290223355,12.60058088523439,25.130119175457764
30.84308617234469,12.593712999836626,12.632806340589948,25.22651934042671
31.003206412825655,12.635892658153518,12.66228670930165,25.298179367455067
31.163326653306616,12.667094542756558,12.699548735825257,25.366643278581822
31.32344689378758,12.698185573992887,12.764103139865686,25.46228871385862
31.48356713426854,12.73929828610913,12.791842431557974,25.531140717667093
31.6436873747495,12.766354879627198,12.834281497214532,25.600636376841656
31.803807615230465,12.786742976950997,12.887065292344676,25.673808269295623
31.963927855711425,12.830351943522928,12.905122715596784,25.735474659119674
32.12404809619239,12.833408959390537,12.981775017064791,25.815183976455327
32.28416833667335,12.881209309497006,12.997755389795374,25.878964699292286
32.44428857715431,12.977194500373926,13.048711845713692,26.025906346087538
32.604408817635274,12.987637676842532,13.098309726179055,26.08594740302165
32.76452905811624,13.030022333762647,13.153351006158154,26.183373339920852
32.924649298597195,13.046108076591677,13.187103485766793,26.23321156235839
33.08476953907816,13.084172921845605,13.176679001101094,26.260851922946713
33.244889779559124,13.064431004129963,13.231434759331925,26.295865763461876
33.40501002004008,13.16206358879268,13.259595366426613,26.421658955219346
33.565130260521045,13.23942503735866,13.327795978075729,26.567221015434466
33.72525050100201,13.278802878098224,13.353400991495421,26.632203869593692
33.88537074148297,13.280025025839585,13.437673292826156,26.71769831866569
34.04549098196393,13.314922738131761,13.443413690762169,26.75833642889395
34.205611222444894,13.291033905658985,13.42318477950431,26.714218685163313
34.36573146292586,13.348500997489873,13.4542973478815,26.802798345371382
34.525851703406815,13.427937209413626,13.493713850651938,26.921651060065475
34.68597194388778,13.464687341967432,13.547156971090205,27.011844313057612
34.84609218436874,13.51139466012026,13.591345171258837,27.102739831379026
35.0062124248497,13.538810123184577,13.621932081297409,27.16074220448197
35.166332665330664,13.557645466163684,13.627129580975291,27.184775047139013
35.32645290581163,13.561198913729948,13.675493103174498,27.23669201690438
35.48657314629259,13.57793996585318,13.718267576199514,27.29620754205271
35.64669338677355,13.636542265873079,13.770517205837375,27.40705947171051
35.80681362725451,13.705689641873125,13.777163186646861,27.48285282852003
35.96693386773548,13.678671460909518,13.811504462893698,27.490175923803264
36.127054108216434,13.712260355667267,13.880049371188221,27.592309726855408
36.2871743486974,13.777051134561756,13.890132791051894,27.667183925613628
36.44729458917836,13.826285669034966,13.927529236046976,27.75381490508192
36.60741482965932,13.859413107398085,13.945068882199813,27.80448198959788
36.76753507014028,13.862535871493714,13.986658988469816,27.849194859963458
36.92765531062125,13.912805183718417,14.027764804468891,27.940569988187303
37.08777555110221,13.956279778581075,14.061170098114998,28.017449876696023
37.24789579158317,13.92134546449871,14.094157851346052,28.015503315844782
37.40801603206413,13.980600592637213,14.068297745596478,28.04889833823369
37.5681362725451,14.036897922999891,14.096446535060512,28.133344458060392
37.728256513026054,14.03756866010146,14.158549998889313,28.196118658990734
37.88837675350702,14.074758155527213,14.159953299891862,28.234711455419113
38.04849699398798,14.094476995711078,14.205619368320919,28.300096364032083
38.20861723446894,14.17424661198277,14.254320194322718,28.428566806305433
38.3687374749499,14.183193215613422,14.302820903672052,28.486014119285475
38.52885771543087,14.17358351561267,14.30386822474219,28.477451740354805
38.68897795591183,14.216266703190875,14.300315736988685,28.516582440179477
38.84909819639279,14.223148364928758,14.311881734647159,28.535030099575874
39.00921843687375,14.24857220248922,14.331107154050088,28.579679356539344
39.169338677354716,14.308049434827478,14.383742823699492,28.69179225852699
39.32945891783567,14.352621630993632,14.39658519527013,28.749206826263766
39.48957915831664,14.405195758014155,14.5056674878916,28.9108632459058
39.6496993987976,14.403109935468546,14.508255270773708,28.911365206242248
39.80981963927856,14.418433032216488,14.489439968725751,28.907873000942125
39.96993987975952,14.442465088195181,14.494307679755467,28.936772767950664
40.130060120240486,14.453711680909965,14.506447002711598,28.960158683621657
40.29018036072145,14.478533174600086,14.539528717705716,29.01806189230588
40.45030060120241,14.559897941372197,14.615710799630904,29.175608741003018
40.61042084168337,14.585344010731534,14.659954092946707,29.24529810367832
40.770541082164335,14.602834320796912,14.668071900280458,29.27090622107734
40.93066132264529,14.618850750493484,14.657835268315921,29.276686018809432
41.09078156312626,14.612110121137443,14.688358355741029,29.30046847687849
41.25090180360722,14.616514323039143,14.691148561297183,29.307662884336267
41.41102204408818,14.66962241455853,14.754410698023259,29.42403311258176
41.57114228456914,14.718581636676436,14.816152816958697,29.53473445363522
41.731262525050106,14.68519856598709,14.828772879621154,29.513971445608295
41.89138276553106,14.728915505587958,14.837802594113128,29.56671809970095
42.05150300601203,14.780409727916972,14.801496210806778,29.58190593872388
42.21162324649299,14.804819889921157,14.804225429793727,29.609045319714955
42.371743486973955,14.828766591445648,14.844718834196252,29.673485425641893
42.53186372745491,14.8613192926341,14.91433816485791,29.775657457491853
42.691983967935876,14.877141476649916,14.966985857260386,29.844127333910368
42.85210420841684,14.8341914627608,15.006855034234317,29.84104649699508
43.0122244488978,14.867745419774595,14.980914699176976,29.84866011895148
43.17234468937876,14.894032043023609,14.942322392548258,29.836354435571877
43.332464929859725,14.944858034334178,14.962627704248405,29.907485738582526
43.49258517034068,14.999422756990441,14.971071594056406,29.970494351046753
43.652705410821646,15.023666738438175,15.01935242135204,30.0430191597901
43.81282565130261,15.036328086501305,15.099994412264138,30.1363224987655
43.972945891783574,14.968563970501306,15.14615248886511,30.114716459366306
44.13306613226453,14.98606518320991,15.177218077169035,30.163283260379014
44.293186372745495,15.02808274177475,15.105290569630236,30.133373311405002
44.45330661322646,15.048841328384361,15.141773298926992,30.1906146273114
44.613426853707416,15.095060629920464,15.169330537737158,30.26439116765758
44.77354709418838,15.117090373593426,15.170035529426189,30.287125903019653
44.933667334669344,15.138133312477457,15.252999556907028,30.391132869384595
45.0937875751503,15.142953601696142,15.27672891304722,30.41968251474342
45.253907815631266,15.138136266477417,15.27934934275186,30.417485609229328
45.41402805611223,15.133496500324071,15.31222500682885,30.445721507152765
45.574148296593194,15.174276306383755,15.293150752895201,30.467427059279068
45.73426853707415,15.239584997941513,15.283214760100844,30.52279975804237
45.894388777555115,15.251511285435551,15.319805022255622,30.571316307691095
46.05450901803608,15.267005838939577,15.36640798210281,30.63341382104252
46.214629258517036,15.223668805338436,15.405511040438755,30.629179845777205
46.374749498998,15.247729359719958,15.423209251862351,30.670938611582113
46.534869739478964,15.241762444953624,15.435882552165246,30.677644997118822
46.69498997995992,15.29946991842862,15.418566140532203,30.718036058960813
46.855110220440885,15.340853435507192,15.395100918958509,30.735954354465562
47.01523046092185,15.364220294587081,15.403496634534601,30.767716929121683
47.17535070140281,15.352194264535894,15.419484731636823,30.7716789961727
47.33547094188377,15.38351682304222,15.491991844695823,30.875508667738103
47.495591182364734,15.380979215833179,15.541048524720152,30.922027740553343
47.6557114228457,15.34808372695575,15.534413094195529,30.882496821151232
47.815831663326655,15.411450958077124,15.539439208616308,30.950890166693476
47.97595190380762,15.439082060411279,15.55948705768802,30.998569118099415
48.13607214428858,15.501865061230308,15.532636503577546,31.034501564807957
48.29619238476954,15.465146509069813,15.555753321090004,31.02089983015986
48.456312625250504,15.45955701968379,15.620814983725774,31.08037200340955
48.61643286573147,15.494808442044764,15.636514215583755,31.13132265762841
48.77655310621243,15.480401787557136,15.631461610751934,31.111863398309087
48.93667334669339,15.51574689776068,15.626131542893091,31.141878440653777
49.09679358717435,15.548688892086618,15.637692252535947,31.186381144622555
49.25691382765532,15.567998725909984,15.652958103573171,31.220956829483114
49.417034068136275,15.6013848270118,15.693257445643068,31.294642272654823
49.57715430861724,15.566866844097909,15.713377188046271,31.28024403214422
49.7372745490982,15.576301877206127,15.723887423315588,31.30018930052171
49.89739478957916,15.593743593391013,15.731056445181993,31.324800038572803
50.057515030060124,15.646723866783443,15.724094069376614,31.37081793616013
50.21763527054109,15.66512332805454,15.69930970111856,31.36443302917296
50.37775551102205,15.67811753597382,15.77106212919658,31.449179665170387
50.53787575150301,15.684519085144341,15.77292737361849,31.45744645876273
50.69799599198397,15.687403720080914,15.827983971378806,31.515387691459683
50.85811623246494,15.639154903619907,15.794643141950242,31.43379804556998
51.018236472945894,15.70266352583841,15.836935349811325,31.539598875649606
51.17835671342686,15.683343502436811,15.805272824420076,31.488616326856828
51.33847695390782,15.729819222500614,15.822616068300619,31.552435290801217
51.49859719438878,15.710813409777593,15.83657178256145,31.547385192339075
51.65871743486974,15.735128201598846,15.859243386301108,31.594371587899886
51.81883767535071,15.775729576640957,15.88217485559705,31.657904432237988
51.97895791583167,15.714670142936354,15.916627499473963,31.63129764241033
52.13907815631263,15.774237923824977,15.904283753248833,31.678521677073867
52.29919839679359,15.828182772264446,15.915593449968233,31.74377622223269
52.459318637274556,15.833205297033388,15.929579823116734,31.762785120150003
52.61943887775551,15.80707223752916,15.902339037725895,31.70941127525502
52.77955911823648,15.83328639796931,15.94334272662802,31.776629124597342
52.93967935871744,15.846266741925307,15.931523201748755,31.777789943674
53.0997995991984,15.862413279128983,15.985790935250211,31.84820421437929
53.25991983967936,15.90019919193076,15.991231247048319,31.891430438978873
53.42004008016033,15.95513575279109,15.986754042478447,31.941889795269596
53.58016032064129,15.935549698392299,16.053709210136176,31.989258908528463
53.74028056112225,15.912935419229916,16.018536177811278,31.931471597041213
53.90040080160321,15.890694348287708,15.999406968425854,31.89010131671359
54.060521042084176,15.930175421916905,16.01910405534158,31.949279477258578
54.22064128256513,15.927045922090276,16.064020724803,31.991066646893344
54.3807615230461,15.928120990220416,16.063315151800694,31.991436142021154
54.54088176352706,15.984888140691499,16.05788332905179,32.042771469743286
54.70100200400802,15.942395885588832,16.073711532439013,32.01610741802797
54.86112224448898,15.980027463205055,16.074371414249928,32.05439887745496
55.021242484969946,15.978111295752958,16.057041696213094,32.03515299196601
55.18136272545091,15.984252739216302,16.06691397819188,32.051166717408094
55.34148296593187,16.01248212958054,16.109933484646636,32.122415614227094
55.50160320641283,16.029626828771185,16.111257172753255,32.14088400152434
55.661723446893795,16.06439534876815,16.128017782742717,32.19241313151084
55.82184368737475,16.07567289372226,16.143301759309207,32.21897465303139
55.981963927855716,16.044516575433452,16.115205250031508,32.159721825464906
56.14208416833668,16.025001433093777,16.15400622406806,32.17900765716194
56.30220440881764,16.027658111106124,16.11427797730471,32.14193608841087
