t0,t0,t1,t1,t2,t2,t3,t3,t4,t4,t5,t5
component-1,component-2,component-1,component-2,component-1,component-2,component-1,component-2,component-1,component-2,component-1,component-2
-0.7173600196838379,0.5842094421386719,-1.2583431441830755,-0.4954920305792844,-0.42698452148822774,-0.9383240623259927,-0.31673043280449453,-0.5411003467098269,0.014411060389180835,-0.8110327201432688,-0.13930520103546098,0.18128116337563543
-2.550769805908203,0.03689253330230713,-1.0760524222557775,0.6115619581233781,-0.9588085347779026,-0.2099409651179448,-0.3453579573083939,-0.8665278859297494,-0.5694492306411075,-0.017206457831271768,0.4008722473044901,0.2891103866541359
-2.4015512466430664,0.0012738704681396484,-2.5926832287074313,0.0228461459314214,-0.9430035556932072,0.5429830999060948,-0.0977301469417885,0.3893952075088947,-0.18948923142023275,0.8021836540147348,0.26097810896268875,0.002427936677762374
-2.1389963626861572,-0.028043746948242188,-1.983466909445789,-0.48092102850365515,-0.9169578249685663,-0.185842374131348,-0.33877799575982653,-1.0157627112663548,-0.31219350938998264,-0.29566132582759863,0.2769976996166876,0.06152554460601159
-2.8634302616119385,0.24009937047958374,-1.554596699689871,-0.7264695411567472,-0.5481998601291537,-0.399582629028343,-0.4952872384013083,-0.5135163934592947,-0.3247438292342378,-0.6391508543651441,0.16287397105012336,-0.11426380747515023
-2.640941858291626,0.47615793347358704,-1.459227193419838,0.7375311724307991,-0.8217622986485863,0.4450349540221437,-0.6101088724745745,0.8854962543721963,0.057940175525482876,0.6386562023477109,0.09188186550187259,0.08661110995454466
-2.58125901222229,1.3128798007965088,-0.931859306317186,0.5946811889174118,-0.6050887235209728,-0.03454694164026244,-0.2276131375247546,-0.20769369958244163,-0.127815416387285,0.223855160004192,0.132711852505729,0.10446265124865628
-2.632460117340088,1.4749255180358887,-1.330764185796547,1.469738317312688,-1.1121134017383143,0.5902885145456479,-0.8577484825356165,0.43233664013753,-0.24501524097636138,0.39394262390219154,-0.1745328630621272,-0.03489443682431558
-2.402740955352783,1.148938536643982,-2.599260740708992,1.1205331470560376,-1.0549745489434814,1.542590103357377,-0.18427221059041896,0.648987853765918,-0.7593378256205575,0.6737735279741218,0.13815496303718428,-0.1542907662199014
-2.2569284439086914,1.73337984085083,-0.7076629747647181,2.1074131818130537,-0.4993584552282655,1.1807661759667698,-0.080477026578998,0.9605098667796103,-0.34096226696010484,0.2023271623204964,0.22258492977706698,-0.0855129536356427
-2.268470525741577,-0.16357821226119995,-0.7620373645818339,-0.17003272823594384,-0.5411005201613692,-0.9221044713223502,-0.3800401918712955,0.21998987208648257,-0.7412835138599025,-0.17863567547023515,0.44025759272711695,0.15663955516817635
-2.7388181686401367,1.0541502237319946,-2.850414236010117,1.5326447388320874,-1.0716225537613857,0.5932097838414984,-1.231457040884417,0.44932849556196436,-0.6638810595325728,0.03293972758694479,-0.1432165490283066,-0.4503043437551224
-1.5676473379135132,-0.3461219072341919,-0.24704303551637566,-0.46532629663193015,-0.005193797721358083,-0.276286002941328,-0.06086550387982572,0.2613887055412367,0.26186300374771637,0.030091667707092717,0.19686878268113742,0.25119886725348595
-1.5504839420318604,1.6495575904846191,-0.36438923224931596,0.889410178219041,-0.17034517876111213,-0.17519695659311665,0.020538328208148268,0.2991003091535789,-0.30795568127306355,0.08423703800662395,-0.17999146870441676,-0.01905900653680348
-2.515453815460205,1.0581413507461548,-1.5348533283581756,1.5685888161548671,-0.6234009022802687,0.5885376595890157,-0.7447942341987918,0.20695657605920098,0.00652631809333485,-0.033240042473829945,-0.007734477328617996,0.13026333761939618
-2.1772871017456055,1.872271180152893,-1.3738973541183988,0.7256518479884797,-1.626337389226732,0.48150952909553557,-1.3668024277800803,0.7738159923493676,-0.20520094142989095,1.048367950164161,-0.013647804797342008,0.03907699556876426
-2.604764461517334,1.3425730466842651,-1.0204278916508112,1.117494828143338,-1.3734310519637771,1.0006180100639768,-0.4036565541045055,1.0026001950856103,-0.04116697148523991,0.4301414965622292,-0.16543304373446407,-0.1285016109446695
-2.670625686645508,0.8821454048156738,-1.976997770738641,-0.0956001147626972,-1.228560158885447,-0.4210994772506931,-0.8397005019314528,-0.19348400522387812,-0.3406176077696881,0.9131326369406629,-0.20095121540110386,-0.044423567343314756
-0.6882392168045044,0.5403975248336792,-0.8530885405195817,-0.24423882171835415,-0.7252477524189861,0.33556347052236196,-0.4373757357183837,0.22111045856126715,0.1423245350057876,0.09968651683382102,0.04553045048412107,0.18289104356557123
-1.0374729633331299,0.12271356582641602,-1.3345244965570684,0.7615024094550703,-0.8256082253397972,0.4741346386419487,-0.4388204548183479,0.7082891889100061,-0.10116778274901317,0.7045151565409411,0.23473107474801103,-0.16865268669200695
-2.0193448066711426,-0.3559349775314331,-1.7682088058817096,-0.6323270383101709,-1.1374942481133077,-0.5196177541397456,-1.4725343106288575,-0.07172453290156035,-0.6709414883568843,0.19669602634916902,0.18972759579289736,-0.23699216555815794
-2.158623695373535,1.7143983840942383,-1.6792619226404966,1.9409243269308798,-1.4951547744616445,-0.14953857241203733,-0.712288235501324,-0.10230233603280792,-0.40933468511004195,-0.33425714710661714,0.38603550702428885,0.3239613168590461
-2.5482587814331055,-0.09963816404342651,-1.0997173645944593,-0.9419328834112776,-0.7065791900049713,0.24526272420774092,-0.8268993860602966,0.4799124122840654,-0.006706200800676691,0.20924018980742312,0.3729832362180142,-0.303389125462035
-2.0267844200134277,-0.3204784393310547,-1.8901758602108412,-0.010068902917250763,0.18723377192676377,-0.5327393995362474,-0.5779949856304775,0.39178331732196375,-0.14467970924046064,0.4481337555467402,0.17088223505438718,0.05508366869722963
-0.5756847858428955,0.9405961036682129,0.4918088480180001,-0.14916459685485847,0.76147633331141,0.020172305922071698,0.34608388857591665,-0.030519720722782903,-0.17289607206979518,-0.6957354857629952,0.31031153783455073,0.4191703149981961
